countryyear,hhaa_inc1_mean,hhaa_inc2_mean,hhaa_inc3_mean,hhaa_inc4_mean,hhaa_dhi_mean,hhaa_transfer_mean,hhaa_tax_mean,hhaa_allpension_mean,hhaa_pubpension_mean,hhaa_pripension_mean,hhaa_inc1_gini,hhaa_inc2_gini,hhaa_inc3_gini,hhaa_inc4_gini,hhaa_dhi_gini,hhaa_transfer_conc_inc1,hhaa_transfer_conc_inc2,hhaa_transfer_conc_inc3,hhaa_transfer_conc_inc4,hhaa_tax_conc_inc1,hhaa_tax_conc_inc2,hhaa_tax_conc_inc3,hhaa_tax_conc_inc4,hxits_mean,hsscee_mean,hsscer_mean,hssc_mean,hxits_conc_inc3,hsscee_conc_inc3,hsscer_conc_inc3,hssc_conc_inc3,inc1_mean,inc2_mean,inc3_mean,inc4_mean,dhi_mean,transfer_mean,tax_mean,allpension_mean,pubpension_mean,pripension_mean,allpension_conc_inc1,allpension_conc_inc2,allpension_conc_inc3,allpension_conc_inc4,pubpension_conc_inc1,pubpension_conc_inc2,pubpension_conc_inc3,pubpension_conc_inc4,pripension_conc_inc1,pripension_conc_inc2,pripension_conc_inc3,pripension_conc_inc4,inc1_gini,inc2_gini,inc3_gini,inc4_gini,dhi_gini,transfer_conc_inc1,transfer_conc_inc2,transfer_conc_inc3,transfer_conc_inc4,tax_conc_inc1,tax_conc_inc2,tax_conc_inc3,tax_conc_inc4,year,country,tax_kakwani,transfer_kakwani,hhaa_tax_kakwani,hhaa_transfer_kakwani,most_recent_year
il10,23694.95854712453,24722.23799204022,25968.77600344601,20496.79503245455,20932.88126459383,1246.537989914654,5471.980966244313,1027.279447752539,1019.644039099699,7.635408543231073,.483183559278385,.4653604599285904,.432305673850492,.3836764546323105,.3747661848644512,-.2769028161239987,-.2913051787109109,-.1569199017586689,-.1376645705668295,.6215034512107535,.6217245998583976,.6206701858353525,.6052541486584281,1756.183665350269,0,892.5700008653866,2648.753667156886,.4978612095711279,,.5050194964971084,.5002733898882119,21969.74375292568,24598.57453736805,25834.86913605663,20659.53688622565,21075.61626992294,1236.294579353739,5175.332239512126,2628.830784783529,2607.387530377267,21.44325465000999,-.3240781943510538,.1982082199038285,.1877641890319613,.2346668529010034,-.325817724518287,.1967946688301798,.1862287563870745,.2330434862433631,-.1125604025968622,.3700886290077845,.3744647742011455,.4320597404606671,.5327202325039704,.472498865597741,.4398261777880323,.3928450086822263,.3835679179256815,-.2604246073829998,-.2985483255374651,-.1258524148725003,-.1041137781388079,.6350843987880032,.6362595082674403,.6348239848219301,.6166225409423498,2010,Israel,.1949978,-.77104717,.18836451,-.75666565,1
is04,40757.23461258763,42002.24369775262,43890.22689349743,29938.76587561436,30558.57509789742,1887.9831634416,14005.46197677729,1245.009094392269,1245.009094392269,0,.3171626303074369,.3014400836384653,.2783787012383132,.2536534163750806,.242372910035255,-.2875093759909335,-.2976858403282758,-.1711699121999867,-.1522940011271472,.3365851863766361,.3348484833790239,.3356795697077614,.3175705225154767,0,0,1904.315593479138,1904.315593479138,,,.3369037887622005,.3369037888120972,37379.54515641707,40908.88380131746,42558.13561803821,29552.52233801573,30074.91197946555,1649.251781034246,13053.7525317092,3529.338645274509,3529.338645274509,0,-.5518983659743537,-.10621565115549,-.142175488172391,-.0426889029418099,-.5518983659891027,-.1062156511117433,-.1421754880944383,-.0426889029419399,,,,,.3764575382012977,.3158283858268469,.2957775644056898,.2654064109144636,.2562036878350734,-.2011636226353426,-.2712071459246289,-.1300873664320348,-.1231457001532175,.3692173794617368,.3685795105234666,.3707744914360135,.3483921655553907,2004,Iceland,.074996926,-.58703554,.057300869,-.59912592,0
is07,49864.36124407478,51194.56560016757,53024.62904152847,37004.38928655423,37748.70540675231,1830.063389026191,16043.96789424473,1330.204380877875,1330.204380877875,0,.3359187959394204,.3246068357769655,.3038020747540751,.2862334368398197,.2754064874612057,-.348065717298824,-.3446986914192959,-.2269598491437918,-.2171458447078861,.3504735454783868,.3489880193258157,.3496620801454015,.3324722880353662,56.8637144391728,56.8637144391728,2111.926105758923,2168.789834912996,.1827106476946002,.1827106477544971,.3401697056169463,.3360412697448702,45710.34235890248,49580.08403678578,51117.06426875092,36219.4937241041,36824.27615121974,1536.980190567081,14915.34439996478,3869.741681293036,3869.741681293036,0,-.5024648279495253,-.1163245326947464,-.1430126975041596,-.0473613570928956,-.5024648279050259,-.1163245326803368,-.1430126976303906,-.047361357057603,,,,,.3837110266891291,.3284257077829216,.3111661805424624,.2878390712157088,.2792048479992526,-.2545109429546906,-.3139587719328114,-.1907613303503577,-.1971766794414519,.3735896962005051,.3732080005870808,.3751507830556964,.3536714882632828,2007,Iceland,.063984603,-.64238447,.045860004,-.6693055,0
is10,38213.05919309649,39607.93525052876,42289.07103664955,28375.85479352784,29057.29528707022,2681.135781184791,13944.584840018,1394.876047716134,1394.876047716134,0,.3507450151110299,.3272397605392959,.288709727049514,.2478852003029808,.2365551274261362,-.3162815187363046,-.3238260405909569,-.2338846098032546,-.2047215959338607,.3799526900271701,.3788604294008246,.3795338824289166,.3542209229316849,150.8613590371051,150.8613590371051,2625.824117487374,2776.685446802035,.2229362734099247,.2229362734012019,.3666650945930463,.3588561008147095,35120.46162510808,39297.18250515884,41578.40595093793,28484.48061316956,29023.13145593897,2281.223448375298,13117.2072970363,4176.72085634991,4176.72085634991,0,-.4779311235415281,-.0431047066198207,-.0848894946002252,.026747461276945,-.4779311235415281,-.0431047065907402,-.0848894946099188,.026747461276945,,,,,.404171025498213,.3320644570862846,.2992493687097558,.2544572591817207,.2455377596131956,-.236736459965539,-.317478411471194,-.2108810442466278,-.2016408817905436,.400734200981782,.4031561466398088,.4061373026222512,.3767448872834963,2010,Iceland,.10688794,-.64954287,.090824157,-.65106583,1
it04,35851.47551435501,37666.15721517747,37892.25987043294,21842.07993758466,22017.14655048634,226.1026550613503,16050.1799238724,1814.68169907432,1811.394313265345,3.287385778709071,.4195084194681155,.3939564018810222,.3895434429171831,.3413678968752709,.3389859870068063,-.4310670629916835,-.4426682665915828,-.244672797604923,-.1573900442803162,.4614466497885609,.4601279949463795,.4600807815585139,.4455123628260905,1933.328263643324,0,6843.834559587282,8777.162827622631,.4714700664748506,,.4404428620454675,.4472771623411653,29677.87209487126,34899.20538760372,35231.24958876709,21475.61451058741,21624.07930335934,332.0442020966116,13755.63506253523,5221.333285929294,5209.900989850405,11.43223976722377,-.3043722956898233,.0272223003527583,.0272498381792625,.1810055524655106,-.3041017097640471,.0274438140762092,.0274374214501021,.1811657955780379,-.4276833616250521,-.0737285798853223,-.0582382034972183,.1079767160898389,.5027298990717681,.4063887528396205,.3991230462321869,.3356929927558601,.3338652267676176,-.423854671180378,-.4625455683454182,-.2589877548005814,-.1542125545914169,.5134702286070683,.5092591320597798,.5089951609125427,.4780157751899741,2004,Italy,.10987212,-.86893433,.070537336,-.83662468,0
it08,35730.64090489918,37249.71294783134,37462.93283930924,21716.89844293442,21881.35078032504,213.2198883095136,15746.03437042086,1519.072033986325,1518.060455783256,1.011578578318766,.3787422269342351,.3613230660306482,.3574621195811717,.3195505941226883,.3168760830085626,-.4242546009329081,-.4005998965568316,-.2344911673566274,-.1089005719208833,.4178464377300479,.4157754844862806,.4153031463829963,.399555778556427,1722.508129211814,0,6783.258242484195,8505.76637522342,.4645224825231221,,.419599876914895,.4286971817697823,29591.66393558737,35339.61070786758,35672.7243611185,22011.29257421842,22145.84185748099,333.1136558638144,13661.4317622802,5747.946764392135,5713.07371799162,34.87304400746369,-.2599157546360483,.0872790727726069,.0878919791002266,.2440087195952174,-.2622809271847357,.0855744208948788,.0861899648142627,.2425140544085963,.1275584212660942,.366543569942018,.3667243681307844,.4888721541900076,.4761297303355301,.3842812698681602,.3766845534333452,.323935732952674,.3219344560154773,-.4873801760080703,-.513808385275604,-.3329974954959477,-.1883880662007269,.4826311127134479,.475796083913908,.4748798314470238,.4382007658202441,2008,Italy,.098195277,-.89808965,.057841025,-.76192296,0
it10,34709.21618183415,35938.57171718814,36259.20689457889,20667.96768792013,20820.25840158064,320.6351421506922,15591.23920545835,1229.355563097189,1228.693689275387,.6618748585319812,.3892634412866061,.3755255675250444,.3691438052576864,.3253328464324802,.3212444688353534,-.433146154705737,-.411925359885833,-.2772806898695387,-.1812765965654761,.4320748794885961,.4315883414714201,.4311667089604321,.4195806913028709,1953.310478965895,0,6744.392788134911,8697.70326454866,.4477465928575639,,.4305656628655654,.4344241168963359,28939.06318686551,34570.66242398554,34959.40865483335,21258.62911027385,21392.60074202653,388.7462055713306,13700.77954280637,5631.599251976932,5618.684479860617,12.914771316986,-.2758146488998018,.083611134563797,.0839444983520964,.2401768527389421,-.2756946093171071,.0836406659850258,.0839929767064078,.2402071106173358,-.3280389809842185,.0707631128324157,.062853529747943,.2270130539849128,.4825251788485778,.3881721475589127,.3798213698288481,.3223584892533073,.3195733984744288,-.4108139311944196,-.4391926691808294,-.2801851012811504,-.1672670065807503,.4843665174959179,.4812303215356235,.4805416163124858,.4477266258104549,2010,Italy,.10072025,-.8273648,.062022902,-.78745091,0
it14,31266.2613649664,32382.81304037151,32769.04135999624,18710.26486269127,18826.84164486182,386.2283201966681,14058.77650120765,1116.551652571718,1114.082885425474,2.468767462152103,.4159708135754351,.4002061334844658,.3914662518469041,.3323608545059712,.328895971368303,-.3943256480518921,-.406194207972921,-.2757044004395839,-.1909598454909507,.4760176862917385,.4761761430930511,.4757208047756628,.458357233142648,1818.313404403352,1818.313404403352,6097.955551937204,7916.268957572373,.4394605591936351,.4394605591928737,.435567339710074,.4364615857943396,26211.3416377537,31673.14133313108,32105.88400531561,19515.75804132967,19616.60041824444,432.7426690890621,12590.12596631471,5461.799686577754,5447.034282108818,14.7654045963966,-.246086830228442,.1403108069875467,.1388799329917747,.2742514095238261,-.2467599628869243,.1396705085035199,.1381833265504102,.273549463482528,.0022353789399504,.3765202587188203,.3958616997849956,.533202991689131,.4911941544631342,.398480421363313,.3881617900025464,.322474036373625,.3203682462081922,-.3957990353913353,-.4435593694043832,-.2867215480411197,-.1879059433401022,.4985054497248096,.5021842572731722,.5014652355141558,.4674410985203728,2014,Italy,.11330345,-.84203976,.084254555,-.80640036,1
lu04,55032.16453725199,57464.27850029921,61940.5553520459,44492.62684850822,44740.69099774748,4476.276949622952,17447.92859929839,2432.113974414528,2432.113974414528,0,.3699730016545657,.345983338107474,.3088322663493163,.273435370068176,.2715738874626998,-.1960326935375909,-.2193530334021589,-.1119465755621638,-.0778211914680289,.4129787416077986,.4098053257750566,.4091008062569966,.3831896761912596,5008.012083734133,5008.012083734133,5071.074939032742,10079.08701797933,.3522414402786542,.3522414402923881,.3542820334770137,.3532681207067864,47085.25685513041,56146.74559296048,59885.22260897964,44185.53225274328,44415.28595544522,3738.477122360754,15699.6904435091,9061.488748025691,9058.45900544476,3.029743063549527,-.5151003753822173,.0657039561605704,.0026583136077006,.1351154863569109,-.5152896536009306,.0655741017837003,.0025242830362068,.13495997526744,.0508121533988736,.4539479039458344,.4033891275907833,.6000692935633646,.4540585348880283,.3422063320869137,.3112669408450724,.2716755414050052,.2696034229976201,-.0634432662066138,-.2253733710187025,-.0752374420721732,-.0675206376651516,.439945088951067,.4331717867887128,.4379207485380803,.3984038201007403,2004,Luxembourg,.12665381,-.56757969,.10026854,-.56533635,0
lu07,57032.2706913914,59063.41643314562,63153.47889441958,44158.43125848281,44380.0709139053,4090.620858668287,18995.30029533478,2031.018396707211,1997.788324860963,33.23007166351666,.3658301867680449,.3460098155179964,.3126465974291952,.2813036629572289,.2779531832148086,-.1885696001273292,-.2060735602610513,-.1300600411781524,-.0941996921384287,.4017854511201301,.4019599701580401,.4002865130882632,.3603703425411697,5238.031981656324,5238.031981656324,5304.971347007901,10543.0033144258,.3568238153588675,.3568238153588675,.3589162849759903,.3578766931218072,48756.76302262699,57886.02970945717,61431.08963530354,44326.261224492,44562.962029076,3545.515043685929,17105.11348494041,9128.827072935419,8977.385875583504,151.4412054443116,-.5366466576672075,.0464295723426731,.0054079608709393,.1438789149803877,-.552153240321724,.0337441553436704,-.0078363528454643,.131654642101807,.3825785754761399,.7984170469809927,.7905266496726313,.8685299191685468,.4576493806485463,.3446464976123284,.3161279957219465,.279620314278147,.2764404510053399,-.0696293638940366,-.1917867129283989,-.1043750218421481,-.0917453286605684,.4306499289489051,.4289002849512212,.4304286148569212,.3777534452969052,2007,Luxembourg,.11430062,-.53643322,.087639913,-.55208337,0
lu10,49237.12667546458,51375.03902684114,56194.10937313915,42650.6121852281,43025.53220482812,4819.011514755544,13538.20148081926,2141.242576681945,2133.436728670212,7.805847940387267,.3862866837496217,.3613934054540399,.3110590226384701,.2791885690136421,.2774128024790708,-.2479057156777828,-.2742299926295255,-.1675841294976464,-.1501460973351462,.4239894916307245,.4261719854166778,.4271480040638318,.3805537682008289,4483.461990967306,4483.461990967306,1135.14976089052,5618.611749862954,.3478182544817533,.3478182544533164,.1754735933714579,.3129937439266028,42176.37232439349,52136.4989865524,56229.00738714002,43503.82988016139,43848.1588799758,4088.560930021426,12735.17227793254,9963.983258473094,9916.775109650353,47.20814729472028,-.5207146916931917,.2009286147305725,.1571563116268698,.2354441332274242,-.5217461884467707,.1988729331550715,.1548284786673572,.2330724262143025,-.3044453693983679,.6319342118659327,.6452225457531245,.732709324373793,.4633744023097858,.3454853800182241,.3034348052141343,.2721488024821368,.2701560092090206,-.1315922131751981,-.2855649259701839,-.1689186953057056,-.163455223308967,.4011022000202251,.4255213654966324,.4290709693660071,.3768715622631573,2010,Luxembourg,.12563616,-.63105029,.11608898,-.6356234,0
lu13,53136.72383557908,55138.71014058695,59636.79944737775,41536.66122390396,41974.36063281044,4492.382845374994,18088.77736115984,1998.03574511928,1975.092708782075,22.94303644411499,.3990772353873316,.3778558687574424,.331011385007092,.291387851447122,.28944531112085,-.2679882109735791,-.2887288471815461,-.1918992679734697,-.155076534104852,.4350395439374274,.4357205491931129,.4348427749692946,.3986056974530439,4475.679157672926,4475.679157672926,4512.800219281629,8988.479382447838,.3641143780841998,.3641143780531377,.3643691203435182,.3642422755696093,44913.17683684874,55482.35092018599,59313.30337644473,42545.55594617276,42970.39040711761,3826.874677635407,16762.90140796642,10560.50936577011,10495.70705174483,64.80231561615336,-.5195201252527327,.206912911672229,.1703659713689385,.2807346249834527,-.5225177510981511,.2046961599042273,.1678876391849251,.2788765418322636,-.0344346314067931,.5656348249295665,.5714177491047394,.5814157051587927,.4791666010665161,.3601866920073036,.3202024866633168,.2816290320376023,.279315538990363,-.1543679833091537,-.3121200177017982,-.1990374661396557,-.1790130342470715,.4142691242640683,.435416960809944,.4373498553533364,.384450130773665,2013,Luxembourg,.11714737,-.67230672,.10383139,-.66658473,1
nl04,43105.05564673276,44847.90050597158,47311.32135639564,27386.19506015285,27653.87911383963,2463.42086764033,19925.12629752711,1742.844874249655,1667.491335149549,75.35353988123296,.3356697085282476,.3139188226435536,.2764894269491494,.2617061261522105,.2568158906654313,-.4509722191884933,-.4623759791194418,-.3348971038362671,-.2950867174703026,.3052572188317269,.3104554405467913,.3124622375141191,.2610653381216118,7171.509166052704,7171.509166052704,4854.205158674556,12025.71434070004,.3189079641817461,.318907964174827,.2512129767627106,.2915827388853579,35890.96210150248,42103.8938384838,44403.36640648736,26795.59898786041,27061.97705277901,2299.4725811248,17607.7674116632,6212.931749292144,6070.516189460071,142.4155595109714,-.5568291732192742,.0000974894540426,-.0312920046768976,.1518004628430561,-.555871065621124,-.0163558465848897,-.0482462946624235,.1377632221758414,-.597668856001664,.7014270551530495,.6913909098298343,.750143062856671,.4450952020289657,.3390402036100656,.3018521312090814,.26874792555383,.2635626544759733,-.3437626425299216,-.4510862592738928,-.2877488436753284,-.2866568439173763,.3583753620290013,.3692376565619443,.3745258769719796,.3017789704949178,2004,Netherlands,.072673745,-.79012644,.035972811,-.77629483,0
nl07,47498.16043961733,48783.80412917327,50996.80601772192,31403.14392074323,31742.74980073573,2213.001845749203,19593.6620455395,1285.64368216565,1222.969601906163,62.67408119999124,.3607457893852551,.3452441112716862,.3130151940786661,.2751886240530107,.2686410057858357,-.4383633187245106,-.4452843605105582,-.3393740934943562,-.3099726714042941,.376502414889209,.3802381281182502,.3815497054629577,.3590448593815793,7213.966114540973,7213.966114540973,2727.782348114146,9941.748486746399,.2982657353991803,.2982657353894771,.3496815362810735,.312373024622913,38615.76685978209,45258.1107045038,47357.30698418435,30179.75683821972,30493.35382575263,2099.196251909218,17177.55010317104,6642.343836606967,6549.04026006849,93.30357707605363,-.5413592900847144,-.001744706446815,-.0263725776979664,.0946491248973608,-.5486662036886822,-.0066706060244907,-.0313429388397196,.0888919527420091,-.0284821743639485,.3440074715589811,.3225003781057184,.4987488546380108,.4739404106297069,.3639721183603255,.331347768677944,.2810708451921823,.274394992369317,-.3249230300552805,-.4399872733665905,-.2897994169983991,-.2817084225618295,.4070344271546757,.4276554381255513,.4310229161765284,.3986525608339197,2007,Netherlands,.099675149,-.80395937,.068534508,-.79052848,0
nl10,46137.36905203373,47377.45441759315,50155.55280787098,29806.75156206066,30110.77483682607,2778.098427587221,20348.80127412875,1240.085361143276,1165.149161069428,74.93620014268537,.3485629556160678,.3325246565759205,.2916135596059812,.2529926510246848,.2473924437152464,-.4463893410718083,-.4578936226879806,-.3418106699235479,-.3089438031153282,.3493795555293801,.3528573523206969,.3545646415117447,.3363152667707002,7282.872900692264,7282.872900692264,2907.921377435255,10190.79430770262,.3013793432768342,.3013793432481324,.3590981819330937,.3178492917554698,37712.53225531061,44799.52634831161,47288.55024812771,29129.71419636217,29417.85753391914,2489.023926625917,18158.83606428009,7086.994082674311,6994.74190424085,92.25217820065083,-.5401560554565382,.0236692434041885,-.0123584699809511,.1156289527760011,-.5463136757044759,.0187742193047911,-.0176125847116715,.1118328026056191,-.073273158971885,.3948196001105417,.3860188677322363,.4034605392787677,.4640892625679291,.3489759462953649,.3108247535918474,.2605297256525539,.2544014544398597,-.3176912809208496,-.4457636277142814,-.2919698275303277,-.2905439139678969,.3745802537369678,.3972005026974845,.401790255948737,.3720899496117929,2010,Netherlands,.090965502,-.79473954,.062951081,-.79041827,0
nl13,42806.2086164893,44127.07728112001,46850.35762499121,28148.4542870163,28504.39760031971,2723.280368481247,18701.90338469801,1320.868655150694,1115.020260537613,205.8483947394514,.3654036143711434,.3505854876235818,.3070050838339973,.2625616163435084,.2555976566723798,-.443930568268034,-.4529368531496499,-.3341943237214456,-.3041610853903573,.3747254541384579,.377968401585857,.380071096291161,.362283447216933,6592.417420281364,6592.417420281364,3570.646382957303,10163.06380339858,.3087896003798112,.308789600436234,.3797099873509251,.3337064587975749,35251.7380549673,42204.7113034494,44557.11399162125,27599.02579016488,27928.27454819642,2352.4027015924,16958.08823726002,6952.973244157846,6769.930141995883,183.0431022740958,-.4944255450525271,.0478819744675868,.013433805152718,.1253333164870678,-.5257961183434242,.0278842106266249,-.0075313236951211,.1071879194362563,.6658290014827229,.7875081223703939,.7888383774633275,.7964488589785638,.4779246290534451,.3621728774379061,.3235533981646155,.2686533706645831,.261478014118476,-.3013867468447372,-.439198299867441,-.2846742495478615,-.2816023199618888,.3921681102782943,.417446271812193,.4219900957141623,.395447912174235,2013,Netherlands,.098436698,-.80137116,.073066011,-.80352235,1
nl99,38880.87556498397,40267.43081628675,42002.65481234384,26686.17398281455,26875.50815075962,1464.561627863619,15205.26409947635,1163.587598428353,1141.959608180585,21.62798961058089,.2961252128933802,.2725324405552562,.2481537774412388,.2228705687601234,.2213787068837033,-.3534707797695786,-.3699042965177781,-.2541440998201276,-.2293348599146881,.2926067281653659,.2965227205498617,.297767370697008,.2831759263190492,4388.058167410012,0,4086.476636085101,8474.53480757019,.2957731100659751,,.2555168712835116,.2775313233440677,31752.83024997484,37731.86416225885,39320.57624658642,25930.94726513591,26138.02602171232,1353.292307403802,13316.65364765388,5025.787963611537,4903.780047955063,122.0079187409226,-.6218909007826906,-.0383190007203537,-.0715263385269158,.1087824345603069,-.6258143305696989,-.0490300936583798,-.0832870969858995,.0982099298959015,-.4646612149826005,.3909232473560184,.3997807735945602,.532470805648703,.418739898081213,.2951675333835064,.2719098742810876,.2325807575706669,.2302530334487265,-.2196679622163231,-.3555559840422357,-.1907153454106482,-.2012103520115214,.3477288880392766,.3562507839974342,.3609352381926518,.3263777447729589,1999,Netherlands,.089025363,-.65072352,.049613595,-.64243674,0
no00,40316.07378505311,41462.40516367625,44269.78299586839,29516.63716693606,29786.28216236435,2807.377875789739,14753.14587288066,1146.331378978364,1146.331378978364,0,.3443490074210455,.3245085344194982,.2839498654780195,.2497384373340168,.2448175211599561,-.3402950988306637,-.3522818346832852,-.2717525380916582,-.2276793158225876,.3604479307165853,.3601525201250435,.3595682582659344,.3374157067067252,2469.890445239584,0,3531.022080361883,6000.912525185313,.3450101167377527,,.3926953329490993,.3730687745239734,33630.57173124885,38101.43138104035,40456.93119420635,27683.09860729948,27911.16892851531,2355.499839666231,12773.83261030794,4470.859650485619,4470.859650485619,0,-.5565425238272117,-.1973745708451827,-.2558660074255953,-.1505562247260154,-.5565425238401168,-.1973745708451827,-.2558660074255953,-.1505562247277428,,,,,.4396644330403915,.3419563341814957,.3080017643418974,.2625512523159571,.2590572410714295,-.1930566797223633,-.2948272602548652,-.1779037976606585,-.1497628897321389,.4113324983278409,.4132356016965718,.4151200892423761,.3893289299409742,2000,Norway,.10711832,-.6367836,.075618394,-.67679036,0
no04,41766.45024137995,43145.05982905602,48132.89916348115,32498.65204064301,32538.58601620619,4987.839335803463,15634.24711705701,1378.609584029824,1367.764326389524,10.84525726760717,.3857676723141816,.3626321163877322,.2964440478760026,.2680487281554461,.2682942695809351,-.3288544989379959,-.3459509865761583,-.1925023115003344,-.1445048713897752,.3612163385834144,.3601230285484966,.3633176417684011,.3413449920354603,2766.461006944283,0,3753.27814145818,6519.739149086977,.3372160288728693,,.4137295265414369,.3812632570131887,35257.24720383501,40433.18780023642,44656.44189156865,30934.87247709633,30990.36144168921,4223.254096033847,13721.56942550239,5175.940596918274,5076.131022188936,99.80957101891416,-.5426036721361205,-.1025427382179588,-.2037068153593039,-.0802108961783909,-.5461942519054236,-.1094620651345563,-.2108224821165806,-.0875046979226141,-.3599934131867558,.2493614737840754,.1581828767238452,.2907384281343742,.4782078614849334,.3738262559299469,.319041169766011,.2814777589947977,.2816497389233785,-.1748192689071989,-.2978177047673619,-.0999451890416204,-.0738139443330385,.407170315293592,.4047958956768289,.4135543493426306,.3864652670197857,2004,Norway,.094513178,-.67164397,.066873595,-.70858312,0
no07,46065.7960793144,47799.4517942731,52727.54431703203,35257.24372551473,35257.17045843004,4928.092469744623,17470.30053432163,1733.655712117803,1733.655712117803,0,.353644577127939,.3284179110750188,.2749514923228416,.2293936838914199,.2293956976063367,-.3007248433677445,-.3170786389079833,-.1591100360129781,-.1145223367528161,.3713396519866189,.3702437896366846,.3731832128583907,.3554875552025472,2563.991384998321,2563.991384998321,4242.723336149757,6806.714720955066,.4047798075387533,.4047798075353458,.400513265274297,.4021204102278991,39304.16295274552,45263.29212133637,49419.98268064937,33750.1602879733,33750.10682707506,4156.690520099773,15669.82234668147,5959.129164174281,5959.129164174281,0,-.533638675813076,-.1153192774536557,-.1934661426327798,-.0913354023002341,-.5336386758076802,-.1153192774462225,-.1934661426243745,-.0913354023044281,,,,,.4434372917929556,.3401270503425109,.297573454253277,.2448647803060854,.2448662769659794,-.1506875520008092,-.2578172632285348,-.0657594888995201,-.0379174867915617,.4106508596753167,.4121597088989615,.4186551975183824,.3974650325141971,2007,Norway,.12108174,-.59794432,.098231718,-.64549655,0
no10,47978.40309573901,50562.40532430494,55274.85905584677,36803.24669460017,36796.57081446498,4712.453813761501,18471.61238947636,2584.002227897485,2584.002227897485,0,.365373356855721,.3275456369105491,.2804014864167221,.2351176949944377,.2350070918927235,-.2769653219627162,-.2929920556764613,-.1500590519790843,-.1109676542396568,.3748184039926547,.3742224147149894,.3767168964295848,.3595635613933131,2659.477853117414,2659.477853117414,4396.72910876741,7056.206961546462,.4079646540429875,.4079646540403783,.4039920350277999,.405489311491682,40846.3562635566,47972.56383038773,51920.60812385072,35357.93980554091,35353.69822370808,3948.044355773868,16562.66834095639,7126.207565639072,7126.207565639072,0,-.5058387577084293,-.1086230137101025,-.169580204276382,-.0612384260642513,-.5058387577040078,-.1086230137192349,-.1695802042809741,-.0612384260659981,,,,,.4549159944556486,.3394436788741971,.3015226417400542,.2480951185261065,.2480301253831293,-.135000397001941,-.242142349037162,-.0707669109593301,-.0516419188086662,.4154749064834635,.4175952712876143,.4236115321873833,.4009498436290634,2010,Norway,.12208889,-.581586,.096315414,-.6205377,0
no13,51991.62387515528,54860.04915737681,59249.01646284407,39308.64420800437,39309.77658350774,4388.96728572454,19940.37220297542,2868.425279636454,2868.425279636454,0,.3629209500624223,.3245937609478157,.2847706506747625,.239521696814295,.2395448162092247,-.2595920307332469,-.2833980512483842,-.1378976732333925,-.1038090378212869,.3779142852474573,.3768865005282747,.379491573603678,.3638367887666653,2909.794888550777,2909.794888550777,4879.074481670843,7788.869371612497,.4037506509221589,.4037506509224256,.4006552827076283,.4018116620640833,44690.65347310747,53051.11172613336,56707.39695539322,38532.73133978228,38532.33098955923,3656.285216945134,18174.66557652815,8360.458248002353,8360.458248002353,0,-.4687605284290233,-.0679262641511512,-.1219592575656614,-.0074288237067048,-.4687605284145265,-.0679262641421933,-.1219592575668846,-.0074288237102056,,,,,.4507438158747673,.3349690953064314,.303396151635031,.2499615427311852,.2499550328648328,-.1190478010244563,-.2373690804595515,-.0693665481613201,-.0593752897903164,.4166411979198386,.4190358073366098,.4248559651055286,.4017718916278614,2013,Norway,.12145981,-.57233816,.094720922,-.60799181,1
se00,37135.34913156791,38326.95546403566,42626.72914652777,23205.08882614519,23449.09925608213,4299.773654156277,19421.64029948314,1191.606335181819,1123.032633484198,68.57370169668341,.3836994414532766,.364992450034212,.2989503312927509,.2492984096809653,.2419790055238948,-.3396044117719855,-.3514794130136855,-.2252361772212738,-.1709442980472117,.3592292380888749,.3595279894315885,.3625208941288771,.3491419256547795,1482.56318583008,0,7158.835956148878,8641.399139224963,.341050685613352,,.4501486530045297,.4314312406952526,30036.91346243885,34894.90678796322,38528.40768007166,21859.36229385731,22041.07195529136,3633.500872864315,16669.04536437747,4857.993322187678,4624.897194739592,233.0961258970957,-.516604851629995,-.0790795949200075,-.1648048817695411,.0030910964054748,-.5300573210776611,-.1037999937150633,-.1925225249860693,-.0248116174947209,-.2496922737400709,.4114017541828607,.385145268996705,.5567132637177414,.4890735452755811,.3793964884234473,.3241427629600475,.2606448308015137,.2555393686057565,-.1710063760734654,-.2903310205652805,-.1194152851274204,-.0955860554625945,.4062216802137224,.4070324129687597,.4149505362575011,.3914362786334574,2000,Sweden,.090807773,-.6697275,.063570566,-.71647185,0
